  x,y,z,rho,u,v,w,p
     6.949150,      0.632211,      0.000000,      1.044869,    155.420776,    -15.667105,      0.000000,  86371.523438
     7.118640,      0.631579,      0.000000,      1.044975,    155.762405,    -11.836534,      0.000000,  86382.804688
     7.288140,      0.631579,      0.000000,      1.043971,    156.669968,     -8.879164,      0.000000,  86266.335938
     7.457630,      0.631579,      0.000000,      1.042597,    157.757996,     -6.690929,      0.000000,  86107.562500
     7.627120,      0.631579,      0.000000,      1.041108,    158.830963,     -5.085973,      0.000000,  85935.960938
     7.796610,      0.631579,      0.000000,      1.039663,    159.803802,     -3.902652,      0.000000,  85769.539062
     7.966100,      0.631579,      0.000000,      1.038473,    160.615265,     -3.041841,      0.000000,  85632.992188
     8.135590,      0.631579,      0.000000,      1.037514,    161.279648,     -2.399043,      0.000000,  85523.109375
     8.305090,      0.631579,      0.000000,      1.036657,    161.840378,     -1.901207,      0.000000,  85425.148438
     8.474580,      0.631579,      0.000000,      1.035961,    162.296036,     -1.518559,      0.000000,  85345.843750
     8.644070,      0.631579,      0.000000,      1.035372,    162.671631,     -1.223842,      0.000000,  85278.945312
     8.813560,      0.631579,      0.000000,      1.034883,    162.981842,     -0.995337,      0.000000,  85223.625000
     8.983050,      0.631579,      0.000000,      1.034462,    163.238586,     -0.818674,      0.000000,  85176.273438
     9.152540,      0.631579,      0.000000,      1.034109,    163.454437,     -0.683939,      0.000000,  85136.648438
     9.322030,      0.631579,      0.000000,      1.033795,    163.635849,     -0.583502,      0.000000,  85101.843750
     9.491530,      0.631579,      0.000000,      1.033531,    163.794983,     -0.512303,      0.000000,  85072.242188
     9.661020,      0.631579,      0.000000,      1.033275,    163.933731,     -0.465060,      0.000000,  85044.648438
     9.830510,      0.631579,      0.000000,      1.033063,    164.063614,     -0.440747,      0.000000,  85020.539062
    10.000000,      0.631579,      0.000000,      1.033000,    164.162354,     -0.433171,      0.000000,  85010.382812
     0.000000,      0.789474,      0.000000,      1.036454,    163.595612,      0.041055,      0.000000,  85307.273438
     0.169490,      0.789474,      0.000000,      1.036473,    163.577728,      0.114215,      0.000000,  85309.445312
     0.338980,      0.789474,      0.000000,      1.036527,    163.542114,      0.228425,      0.000000,  85315.742188
     0.508470,      0.789474,      0.000000,      1.036618,    163.481506,      0.353887,      0.000000,  85326.179688
     0.677970,      0.789474,      0.000000,      1.036752,    163.393341,      0.495454,      0.000000,  85341.601562
     0.847460,      0.789474,      0.000000,      1.036931,    163.274231,      0.660183,      0.000000,  85362.250000
     1.016950,      0.789474,      0.000000,      1.037160,    163.120575,      0.856128,      0.000000,  85388.726562
     1.186440,      0.789474,      0.000000,      1.037452,    162.925797,      1.093344,      0.000000,  85422.304688
     1.355930,      0.789474,      0.000000,      1.037812,    162.683029,      1.384661,      0.000000,  85463.804688
     1.525420,      0.789474,      0.000000,      1.038250,    162.386459,      1.746907,      0.000000,  85514.382812
     1.694920,      0.789474,      0.000000,      1.038775,    162.024200,      2.202309,      0.000000,  85574.945312
     1.864410,      0.789474,      0.000000,      1.039408,    161.591492,      2.778602,      0.000000,  85647.929688
     2.033900,      0.789474,      0.000000,      1.040133,    161.078247,      3.522217,      0.000000,  85731.679688
     2.203390,      0.789474,      0.000000,      1.040962,    160.484497,      4.481868,      0.000000,  85827.296875
     2.372880,      0.789474,      0.000000,      1.041876,    159.829346,      5.730342,      0.000000,  85932.929688
     2.542370,      0.789474,      0.000000,      1.042720,    159.156311,      7.390708,      0.000000,  86030.546875
     2.711860,      0.789474,      0.000000,      1.043378,    158.595917,      9.562900,      0.000000,  86106.523438
     2.881360,      0.789474,      0.000000,      1.043545,    158.312164,     12.309325,      0.000000,  86125.992188
     3.050850,      0.790063,      0.000000,      1.042759,    158.574554,     15.683958,      0.000000,  86035.789062
     3.220340,      0.800394,      0.000000,      1.040271,    159.933655,     19.592587,      0.000000,  85749.375000
     3.389830,      0.822941,      0.000000,      1.035305,    162.861267,     23.696695,      0.000000,  85177.773438
     3.559320,      0.856114,      0.000000,      1.027616,    167.510574,     27.520109,      0.000000,  84294.523438
     3.728810,      0.897568,      0.000000,      1.017203,    173.847748,     30.572794,      0.000000,  83102.484375
     3.898310,      0.944380,      0.000000,      1.004376,    181.656769,     32.387997,      0.000000,  81640.703125
     4.067800,      0.993262,      0.000000,      0.989813,    190.509323,     32.564533,      0.000000,  79989.890625
     4.237290,      1.040766,      0.000000,      0.974374,    199.832626,     30.843958,      0.000000,  78250.609375
     4.406780,      1.083540,      0.000000,      0.959121,    208.937210,     27.120111,      0.000000,  76542.781250
     4.576270,      1.118577,      0.000000,      0.945396,    217.014145,     21.440073,      0.000000,  75014.539062
     4.745760,      1.143401,      0.000000,      0.934666,    223.211166,     14.047877,      0.000000,  73826.601562
     4.915250,      1.156266,      0.000000,      0.928403,    226.743347,      5.422477,      0.000000,  73138.375000
     5.084750,      1.156266,      0.000000,      0.927674,    227.072388,     -3.730289,      0.000000,  73062.156250
     5.254240,      1.143401,      0.000000,      0.932636,    224.093140,    -12.574111,      0.000000,  73613.125000
     5.423730,      1.118577,      0.000000,      0.942444,    218.207870,    -20.304754,      0.000000,  74702.046875
     5.593220,      1.083540,      0.000000,      0.955634,    210.215942,    -26.314819,      0.000000,  76173.187500
     5.762710,      1.040766,      0.000000,      0.970607,    201.071823,    -30.282677,      0.000000,  77853.593750
     5.932200,      0.993262,      0.000000,      0.985939,    191.667023,    -32.154232,      0.000000,  79585.492188
     6.101700,      0.944380,      0.000000,      1.000487,    182.750946,    -32.080303,      0.000000,  81239.148438
     6.271190,      0.897568,      0.000000,      1.013357,    174.892075,    -30.348335,      0.000000,  82710.195312
     6.440680,      0.856114,      0.000000,      1.023940,    168.488312,    -27.356810,      0.000000,  83925.437500
     6.610170,      0.822941,      0.000000,      1.031917,    163.765182,    -23.595778,      0.000000,  84844.882812
     6.779660,      0.800394,      0.000000,      1.037169,    160.739273,    -19.546284,      0.000000,  85451.976562
     6.949150,      0.790063,      0.000000,      1.039971,    159.261658,    -15.649509,      0.000000,  85775.734375
     7.118640,      0.789474,      0.000000,      1.040919,    158.934296,    -12.254463,      0.000000,  85884.531250
     7.288140,      0.789474,      0.000000,      1.040816,    159.201675,     -9.496801,      0.000000,  85872.085938
     7.457630,      0.789474,      0.000000,      1.040213,    159.746445,     -7.341026,      0.000000,  85802.156250
     7.627120,      0.789474,      0.000000,      1.039347,    160.410980,     -5.693479,      0.000000,  85702.125000
     7.796610,      0.789474,      0.000000,      1.038481,    161.062439,     -4.454401,      0.000000,  85602.210938
     7.966100,      0.789474,      0.000000,      1.037678,    161.645874,     -3.513936,      0.000000,  85509.859375
     8.135590,      0.789474,      0.000000,      1.036929,    162.160522,     -2.783616,      0.000000,  85423.718750
     8.305090,      0.789474,      0.000000,      1.036275,    162.599365,     -2.218673,      0.000000,  85348.664062
     8.474580,      0.789474,      0.000000,      1.035735,    162.966080,     -1.782361,      0.000000,  85286.890625
     8.644070,      0.789474,      0.000000,      1.035261,    163.276428,     -1.440998,      0.000000,  85232.820312
     8.813560,      0.789474,      0.000000,      1.034863,    163.536987,     -1.174349,      0.000000,  85187.437500
     8.983050,      0.789474,      0.000000,      1.034518,    163.755783,     -0.967682,      0.000000,  85148.304688
     9.152540,      0.789474,      0.000000,      1.034227,    163.942505,     -0.809492,      0.000000,  85115.359375
     9.322030,      0.789474,      0.000000,      1.033965,    164.101273,     -0.690885,      0.000000,  85086.085938
     9.491530,      0.789474,      0.000000,      1.033746,    164.242142,     -0.606628,      0.000000,  85061.195312
     9.661020,      0.789474,      0.000000,      1.033530,    164.365707,     -0.550804,      0.000000,  85037.781250
     9.830510,      0.789474,      0.000000,      1.033353,    164.482407,     -0.521769,      0.000000,  85017.398438
    10.000000,      0.789474,      0.000000,      1.033306,    164.571564,     -0.512494,      0.000000,  85009.234375
     0.000000,      0.947368,      0.000000,      1.036297,    163.700699,      0.046309,      0.000000,  85289.187500
     0.169490,      0.947368,      0.000000,      1.036312,    163.687744,      0.128820,      0.000000,  85290.960938
     0.338980,      0.947368,      0.000000,      1.036355,    163.659607,      0.257615,      0.000000,  85295.898438
     0.508470,      0.947368,      0.000000,      1.036428,    163.611969,      0.399021,      0.000000,  85304.273438
     0.677970,      0.947368,      0.000000,      1.036533,    163.542847,      0.558369,      0.000000,  85316.367188
     0.847460,      0.947368,      0.000000,      1.036674,    163.449997,      0.743181,      0.000000,  85332.656250
     1.016950,      0.947368,      0.000000,      1.036853,    163.331192,      0.962202,      0.000000,  85353.250000
     1.186440,      0.947368,      0.000000,      1.037078,    163.181961,      1.226152,      0.000000,  85379.203125
     1.355930,      0.947368,      0.000000,      1.037351,    162.998581,      1.548608,      0.000000,  85410.765625
     1.525420,      0.947368,      0.000000,      1.037678,    162.778763,      1.946362,      0.000000,  85448.382812
     1.694920,      0.947368,      0.000000,      1.038060,    162.517822,      2.442418,      0.000000,  85492.476562
     1.864410,      0.947368,      0.000000,      1.038497,    162.214401,      3.063510,      0.000000,  85542.906250
     2.033900,      0.947368,      0.000000,      1.038987,    161.876602,      3.847678,      0.000000,  85599.390625
     2.203390,      0.947368,      0.000000,      1.039479,    161.511383,      4.848369,      0.000000,  85656.226562
     2.372880,      0.947368,      0.000000,      1.039954,    161.156235,      6.116745,      0.000000,  85711.023438
     2.542370,      0.947368,      0.000000,      1.040295,    160.869675,      7.722319,      0.000000,  85750.570312
     2.711860,      0.947368,      0.000000,      1.040307,    160.766022,      9.748490,      0.000000,  85751.992188
     2.881360,      0.947368,      0.000000,      1.039730,    161.008545,     12.243083,      0.000000,  85685.531250
